date,borough,station_id,rides_station
2025-03-26,Wandsworth,Wandsworth-S3,20
2025-03-27,Wandsworth,Wandsworth-S1,41
2025-03-27,Wandsworth,Wandsworth-S2,39
2025-03-27,Wandsworth,Wandsworth-S3,12
2025-03-28,Wandsworth,Wandsworth-S1,8
2025-03-28,Wandsworth,Wandsworth-S2,56
2025-03-28,Wandsworth,Wandsworth-S3,46
2025-03-29,Wandsworth,Wandsworth-S1,29
2025-03-29,Wandsworth,Wandsworth-S2,28
2025-03-29,Wandsworth,Wandsworth-S3,30
2025-03-30,Wandsworth,Wandsworth-S1,39
2025-03-30,Wandsworth,Wandsworth-S2,11
2025-03-30,Wandsworth,Wandsworth-S3,29
2025-03-31,Wandsworth,Wandsworth-S1,62
2025-03-31,Wandsworth,Wandsworth-S2,29
2025-03-31,Wandsworth,Wandsworth-S3,5
2025-04-01,Wandsworth,Wandsworth-S1,54
2025-04-01,Wandsworth,Wandsworth-S2,1
2025-04-01,Wandsworth,Wandsworth-S3,59
2025-04-02,Wandsworth,Wandsworth-S1,24
2025-04-02,Wandsworth,Wandsworth-S2,53
2025-04-02,Wandsworth,Wandsworth-S3,36
2025-04-03,Wandsworth,Wandsworth-S1,19
2025-04-03,Wandsworth,Wandsworth-S2,48
2025-04-03,Wandsworth,Wandsworth-S3,41
2025-04-04,Wandsworth,Wandsworth-S1,6
2025-04-04,Wandsworth,Wandsworth-S2,65
2025-04-04,Wandsworth,Wandsworth-S3,33
2025-04-05,Wandsworth,Wandsworth-S1,8
2025-04-05,Wandsworth,Wandsworth-S2,40
2025-04-05,Wandsworth,Wandsworth-S3,27
2025-04-06,Wandsworth,Wandsworth-S1,33
2025-04-06,Wandsworth,Wandsworth-S2,34
2025-04-06,Wandsworth,Wandsworth-S3,10
2025-04-07,Wandsworth,Wandsworth-S1,64
2025-04-07,Wandsworth,Wandsworth-S2,7
2025-04-07,Wandsworth,Wandsworth-S3,40
2025-04-08,Wandsworth,Wandsworth-S1,12
2025-04-08,Wandsworth,Wandsworth-S2,70
2025-04-08,Wandsworth,Wandsworth-S3,14
2025-04-09,Wandsworth,Wandsworth-S1,46
2025-04-09,Wandsworth,Wandsworth-S2,9
2025-04-09,Wandsworth,Wandsworth-S3,46
2025-04-10,Wandsworth,Wandsworth-S1,0
2025-04-10,Wandsworth,Wandsworth-S2,34
2025-04-10,Wandsworth,Wandsworth-S3,53
2025-04-11,Wandsworth,Wandsworth-S1,15
2025-04-11,Wandsworth,Wandsworth-S2,45
2025-04-11,Wandsworth,Wandsworth-S3,39
2025-04-12,Wandsworth,Wandsworth-S1,11
2025-04-12,Wandsworth,Wandsworth-S2,22
2025-04-12,Wandsworth,Wandsworth-S3,33
2025-04-13,Wandsworth,Wandsworth-S1,38
2025-04-13,Wandsworth,Wandsworth-S2,40
2025-04-13,Wandsworth,Wandsworth-S3,1
2025-04-14,Wandsworth,Wandsworth-S1,21
2025-04-14,Wandsworth,Wandsworth-S2,77
2025-04-14,Wandsworth,Wandsworth-S3,4
2025-04-15,Wandsworth,Wandsworth-S1,18
2025-04-15,Wandsworth,Wandsworth-S2,32
2025-04-15,Wandsworth,Wandsworth-S3,48
2025-04-16,Wandsworth,Wandsworth-S1,15
2025-04-16,Wandsworth,Wandsworth-S2,42
2025-04-16,Wandsworth,Wandsworth-S3,36
2025-04-17,Wandsworth,Wandsworth-S1,39
2025-04-17,Wandsworth,Wandsworth-S2,47
2025-04-17,Wandsworth,Wandsworth-S3,16
2025-04-18,Wandsworth,Wandsworth-S1,27
2025-04-18,Wandsworth,Wandsworth-S2,44
2025-04-18,Wandsworth,Wandsworth-S3,34
2025-04-19,Wandsworth,Wandsworth-S1,26
2025-04-19,Wandsworth,Wandsworth-S2,29
2025-04-19,Wandsworth,Wandsworth-S3,19
2025-04-20,Wandsworth,Wandsworth-S1,15
2025-04-20,Wandsworth,Wandsworth-S2,35
2025-04-20,Wandsworth,Wandsworth-S3,29
2025-04-21,Wandsworth,Wandsworth-S1,49
2025-04-21,Wandsworth,Wandsworth-S2,4
2025-04-21,Wandsworth,Wandsworth-S3,38
2025-04-22,Wandsworth,Wandsworth-S1,12
2025-04-22,Wandsworth,Wandsworth-S2,63
2025-04-22,Wandsworth,Wandsworth-S3,29
2025-04-23,Wandsworth,Wandsworth-S1,44
2025-04-23,Wandsworth,Wandsworth-S2,47
2025-04-23,Wandsworth,Wandsworth-S3,18
2025-04-24,Wandsworth,Wandsworth-S1,59
2025-04-24,Wandsworth,Wandsworth-S2,31
2025-04-24,Wandsworth,Wandsworth-S3,13
2025-04-25,Wandsworth,Wandsworth-S1,39
2025-04-25,Wandsworth,Wandsworth-S2,39
2025-04-25,Wandsworth,Wandsworth-S3,21
2025-04-26,Wandsworth,Wandsworth-S1,49
2025-04-26,Wandsworth,Wandsworth-S2,2
2025-04-26,Wandsworth,Wandsworth-S3,22
2025-04-27,Wandsworth,Wandsworth-S1,32
2025-04-27,Wandsworth,Wandsworth-S2,8
2025-04-27,Wandsworth,Wandsworth-S3,33
2025-04-28,Wandsworth,Wandsworth-S1,33
2025-04-28,Wandsworth,Wandsworth-S2,51
2025-04-28,Wandsworth,Wandsworth-S3,7
2025-04-29,Wandsworth,Wandsworth-S1,29
2025-04-29,Wandsworth,Wandsworth-S2,19
2025-04-29,Wandsworth,Wandsworth-S3,56
2025-04-30,Wandsworth,Wandsworth-S1,18
2025-04-30,Wandsworth,Wandsworth-S2,31
2025-04-30,Wandsworth,Wandsworth-S3,44
2025-05-01,Wandsworth,Wandsworth-S1,29
2025-05-01,Wandsworth,Wandsworth-S2,6
2025-05-01,Wandsworth,Wandsworth-S3,63
2025-05-02,Wandsworth,Wandsworth-S1,35
2025-05-02,Wandsworth,Wandsworth-S2,37
2025-05-02,Wandsworth,Wandsworth-S3,21
2025-05-03,Wandsworth,Wandsworth-S1,10
2025-05-03,Wandsworth,Wandsworth-S2,53
2025-05-03,Wandsworth,Wandsworth-S3,16
2025-05-04,Wandsworth,Wandsworth-S1,5
2025-05-04,Wandsworth,Wandsworth-S2,19
2025-05-04,Wandsworth,Wandsworth-S3,50
2025-05-05,Wandsworth,Wandsworth-S1,31
2025-05-05,Wandsworth,Wandsworth-S2,25
2025-05-05,Wandsworth,Wandsworth-S3,33
2025-05-06,Wandsworth,Wandsworth-S1,37
2025-05-06,Wandsworth,Wandsworth-S2,18
2025-05-06,Wandsworth,Wandsworth-S3,42
2025-05-07,Wandsworth,Wandsworth-S1,48
2025-05-07,Wandsworth,Wandsworth-S2,2
2025-05-07,Wandsworth,Wandsworth-S3,50
2025-05-08,Wandsworth,Wandsworth-S1,35
2025-05-08,Wandsworth,Wandsworth-S2,32
2025-05-08,Wandsworth,Wandsworth-S3,29
2025-05-09,Wandsworth,Wandsworth-S1,12
2025-05-09,Wandsworth,Wandsworth-S2,41
2025-05-09,Wandsworth,Wandsworth-S3,45
2025-05-10,Wandsworth,Wandsworth-S1,36
2025-05-10,Wandsworth,Wandsworth-S2,4
2025-05-10,Wandsworth,Wandsworth-S3,28
2025-05-11,Wandsworth,Wandsworth-S1,24
2025-05-11,Wandsworth,Wandsworth-S2,34
2025-05-11,Wandsworth,Wandsworth-S3,15
2025-05-12,Wandsworth,Wandsworth-S1,48
2025-05-12,Wandsworth,Wandsworth-S2,16
2025-05-12,Wandsworth,Wandsworth-S3,37
2025-05-13,Wandsworth,Wandsworth-S1,31
2025-05-13,Wandsworth,Wandsworth-S2,38
2025-05-13,Wandsworth,Wandsworth-S3,7
2025-05-14,Wandsworth,Wandsworth-S1,31
2025-05-14,Wandsworth,Wandsworth-S2,29
2025-05-14,Wandsworth,Wandsworth-S3,36
2025-05-15,Wandsworth,Wandsworth-S1,15
2025-05-15,Wandsworth,Wandsworth-S2,42
2025-05-15,Wandsworth,Wandsworth-S3,48
2025-05-16,Wandsworth,Wandsworth-S1,43
2025-05-16,Wandsworth,Wandsworth-S2,19
2025-05-16,Wandsworth,Wandsworth-S3,37
2025-05-17,Wandsworth,Wandsworth-S1,18
2025-05-17,Wandsworth,Wandsworth-S2,42
2025-05-17,Wandsworth,Wandsworth-S3,18
2025-05-18,Wandsworth,Wandsworth-S1,19
2025-05-18,Wandsworth,Wandsworth-S2,50
2025-05-18,Wandsworth,Wandsworth-S3,14
2025-05-19,Wandsworth,Wandsworth-S1,38
2025-05-19,Wandsworth,Wandsworth-S2,37
2025-05-19,Wandsworth,Wandsworth-S3,31
2025-05-20,Wandsworth,Wandsworth-S1,25
2025-05-20,Wandsworth,Wandsworth-S2,41
2025-05-20,Wandsworth,Wandsworth-S3,16
2025-05-21,Wandsworth,Wandsworth-S1,39
2025-05-21,Wandsworth,Wandsworth-S2,25
2025-05-21,Wandsworth,Wandsworth-S3,17
2025-05-22,Wandsworth,Wandsworth-S1,28
2025-05-22,Wandsworth,Wandsworth-S2,20
2025-05-22,Wandsworth,Wandsworth-S3,42
2025-05-23,Wandsworth,Wandsworth-S1,18
2025-05-23,Wandsworth,Wandsworth-S2,40
2025-05-23,Wandsworth,Wandsworth-S3,22
2025-05-24,Wandsworth,Wandsworth-S1,36
2025-05-24,Wandsworth,Wandsworth-S2,11
2025-05-24,Wandsworth,Wandsworth-S3,14
2025-05-25,Wandsworth,Wandsworth-S1,32
2025-05-25,Wandsworth,Wandsworth-S2,29
2025-05-25,Wandsworth,Wandsworth-S3,9
2025-05-26,Wandsworth,Wandsworth-S1,20
2025-05-26,Wandsworth,Wandsworth-S2,15
2025-05-26,Wandsworth,Wandsworth-S3,55
2025-05-27,Wandsworth,Wandsworth-S1,25
2025-05-27,Wandsworth,Wandsworth-S2,28
2025-05-27,Wandsworth,Wandsworth-S3,46
2025-05-28,Wandsworth,Wandsworth-S1,22
2025-05-28,Wandsworth,Wandsworth-S2,25
2025-05-28,Wandsworth,Wandsworth-S3,54
2025-05-29,Wandsworth,Wandsworth-S1,45
2025-05-29,Wandsworth,Wandsworth-S2,34
2025-05-29,Wandsworth,Wandsworth-S3,32
2025-05-30,Wandsworth,Wandsworth-S1,19
2025-05-30,Wandsworth,Wandsworth-S2,49
2025-05-30,Wandsworth,Wandsworth-S3,28
2025-05-31,Wandsworth,Wandsworth-S1,28
2025-05-31,Wandsworth,Wandsworth-S2,24
2025-05-31,Wandsworth,Wandsworth-S3,15
2025-06-01,Wandsworth,Wandsworth-S1,37
2025-06-01,Wandsworth,Wandsworth-S2,29
2025-06-01,Wandsworth,Wandsworth-S3,10
2025-06-02,Wandsworth,Wandsworth-S1,31
2025-06-02,Wandsworth,Wandsworth-S2,35
2025-06-02,Wandsworth,Wandsworth-S3,37
2025-06-03,Wandsworth,Wandsworth-S1,44
2025-06-03,Wandsworth,Wandsworth-S2,45
2025-06-03,Wandsworth,Wandsworth-S3,3
2025-06-04,Wandsworth,Wandsworth-S1,63
2025-06-04,Wandsworth,Wandsworth-S2,24
2025-06-04,Wandsworth,Wandsworth-S3,11
2025-06-05,Wandsworth,Wandsworth-S1,31
2025-06-05,Wandsworth,Wandsworth-S2,34
2025-06-05,Wandsworth,Wandsworth-S3,29
2025-06-06,Wandsworth,Wandsworth-S1,40
2025-06-06,Wandsworth,Wandsworth-S2,44
2025-06-06,Wandsworth,Wandsworth-S3,8
2025-06-07,Wandsworth,Wandsworth-S1,36
2025-06-07,Wandsworth,Wandsworth-S2,3
2025-06-07,Wandsworth,Wandsworth-S3,26
2025-06-08,Wandsworth,Wandsworth-S1,11
2025-06-08,Wandsworth,Wandsworth-S2,48
2025-06-08,Wandsworth,Wandsworth-S3,19
2025-06-09,Wandsworth,Wandsworth-S1,39
2025-06-09,Wandsworth,Wandsworth-S2,47
2025-06-09,Wandsworth,Wandsworth-S3,9
2025-06-10,Wandsworth,Wandsworth-S1,50
2025-06-10,Wandsworth,Wandsworth-S2,10
2025-06-10,Wandsworth,Wandsworth-S3,30
2025-06-11,Wandsworth,Wandsworth-S1,54
2025-06-11,Wandsworth,Wandsworth-S2,47
2025-06-11,Wandsworth,Wandsworth-S3,5
2025-06-12,Wandsworth,Wandsworth-S1,26
2025-06-12,Wandsworth,Wandsworth-S2,33
2025-06-12,Wandsworth,Wandsworth-S3,28
2025-06-13,Wandsworth,Wandsworth-S1,28
2025-06-13,Wandsworth,Wandsworth-S2,37
2025-06-13,Wandsworth,Wandsworth-S3,28
2025-06-14,Wandsworth,Wandsworth-S1,40
2025-06-14,Wandsworth,Wandsworth-S2,10
2025-06-14,Wandsworth,Wandsworth-S3,24
2025-06-15,Wandsworth,Wandsworth-S1,23
2025-06-15,Wandsworth,Wandsworth-S2,40
2025-06-15,Wandsworth,Wandsworth-S3,13
2025-06-16,Wandsworth,Wandsworth-S1,17
2025-06-16,Wandsworth,Wandsworth-S2,30
2025-06-16,Wandsworth,Wandsworth-S3,46
2025-06-17,Wandsworth,Wandsworth-S1,56
2025-06-17,Wandsworth,Wandsworth-S2,18
2025-06-17,Wandsworth,Wandsworth-S3,8
2025-06-18,Wandsworth,Wandsworth-S1,49
2025-06-18,Wandsworth,Wandsworth-S2,37
2025-06-18,Wandsworth,Wandsworth-S3,12
2025-06-19,Wandsworth,Wandsworth-S1,31
2025-06-19,Wandsworth,Wandsworth-S2,31
2025-06-19,Wandsworth,Wandsworth-S3,33
2025-06-20,Wandsworth,Wandsworth-S1,43
2025-06-20,Wandsworth,Wandsworth-S2,7
2025-06-20,Wandsworth,Wandsworth-S3,46
2025-06-21,Wandsworth,Wandsworth-S1,61
2025-06-21,Wandsworth,Wandsworth-S2,1
2025-06-21,Wandsworth,Wandsworth-S3,6
2025-06-22,Wandsworth,Wandsworth-S1,25
2025-06-22,Wandsworth,Wandsworth-S2,2
2025-06-22,Wandsworth,Wandsworth-S3,43
2025-06-23,Wandsworth,Wandsworth-S1,24
2025-06-23,Wandsworth,Wandsworth-S2,28
2025-06-23,Wandsworth,Wandsworth-S3,37
2025-06-24,Wandsworth,Wandsworth-S1,58
2025-06-24,Wandsworth,Wandsworth-S2,19
2025-06-24,Wandsworth,Wandsworth-S3,25
2025-06-25,Wandsworth,Wandsworth-S1,36
2025-06-25,Wandsworth,Wandsworth-S2,18
2025-06-25,Wandsworth,Wandsworth-S3,33
2025-06-26,Wandsworth,Wandsworth-S1,44
2025-06-26,Wandsworth,Wandsworth-S2,20
2025-06-26,Wandsworth,Wandsworth-S3,27
2025-06-27,Wandsworth,Wandsworth-S1,46
2025-06-27,Wandsworth,Wandsworth-S2,26
2025-06-27,Wandsworth,Wandsworth-S3,16
2025-06-28,Wandsworth,Wandsworth-S1,23
2025-06-28,Wandsworth,Wandsworth-S2,6
2025-06-28,Wandsworth,Wandsworth-S3,30
2025-06-29,Wandsworth,Wandsworth-S1,49
2025-06-29,Wandsworth,Wandsworth-S2,4
2025-06-29,Wandsworth,Wandsworth-S3,20
2025-06-30,Wandsworth,Wandsworth-S1,16
2025-06-30,Wandsworth,Wandsworth-S2,56
2025-06-30,Wandsworth,Wandsworth-S3,13
2025-07-01,Wandsworth,Wandsworth-S1,41
2025-07-01,Wandsworth,Wandsworth-S2,51
2025-07-01,Wandsworth,Wandsworth-S3,11
2025-07-02,Wandsworth,Wandsworth-S1,37
2025-07-02,Wandsworth,Wandsworth-S2,24
2025-07-02,Wandsworth,Wandsworth-S3,28
2025-07-03,Wandsworth,Wandsworth-S1,30
2025-07-03,Wandsworth,Wandsworth-S2,27
2025-07-03,Wandsworth,Wandsworth-S3,37
2025-07-04,Wandsworth,Wandsworth-S1,22
2025-07-04,Wandsworth,Wandsworth-S2,31
2025-07-04,Wandsworth,Wandsworth-S3,38
2025-07-05,Wandsworth,Wandsworth-S1,15
2025-07-05,Wandsworth,Wandsworth-S2,30
2025-07-05,Wandsworth,Wandsworth-S3,23
2025-07-06,Wandsworth,Wandsworth-S1,32
2025-07-06,Wandsworth,Wandsworth-S2,23
2025-07-06,Wandsworth,Wandsworth-S3,23
2025-07-07,Wandsworth,Wandsworth-S1,39
2025-07-07,Wandsworth,Wandsworth-S2,36
2025-07-07,Wandsworth,Wandsworth-S3,33
2025-07-08,Wandsworth,Wandsworth-S1,60
2025-07-08,Wandsworth,Wandsworth-S2,30
2025-07-08,Wandsworth,Wandsworth-S3,16
2025-07-09,Wandsworth,Wandsworth-S1,8
2025-07-09,Wandsworth,Wandsworth-S2,51
2025-07-09,Wandsworth,Wandsworth-S3,50
2025-07-10,Wandsworth,Wandsworth-S1,20
2025-07-10,Wandsworth,Wandsworth-S2,9
2025-07-10,Wandsworth,Wandsworth-S3,77
2025-07-11,Wandsworth,Wandsworth-S1,58
2025-07-11,Wandsworth,Wandsworth-S2,11
2025-07-11,Wandsworth,Wandsworth-S3,26
2025-07-12,Wandsworth,Wandsworth-S1,40
2025-07-12,Wandsworth,Wandsworth-S2,5
2025-07-12,Wandsworth,Wandsworth-S3,25
2025-07-13,Wandsworth,Wandsworth-S1,22
2025-07-13,Wandsworth,Wandsworth-S2,36
2025-07-13,Wandsworth,Wandsworth-S3,10
2025-07-14,Wandsworth,Wandsworth-S1,55
2025-07-14,Wandsworth,Wandsworth-S2,9
2025-07-14,Wandsworth,Wandsworth-S3,34
2025-07-15,Wandsworth,Wandsworth-S1,29
2025-07-15,Wandsworth,Wandsworth-S2,12
2025-07-15,Wandsworth,Wandsworth-S3,47
2025-07-16,Wandsworth,Wandsworth-S1,20
2025-07-16,Wandsworth,Wandsworth-S2,80
2025-07-16,Wandsworth,Wandsworth-S3,4
2025-07-17,Wandsworth,Wandsworth-S1,29
2025-07-17,Wandsworth,Wandsworth-S2,12
2025-07-17,Wandsworth,Wandsworth-S3,53
2025-07-18,Wandsworth,Wandsworth-S1,32
2025-07-18,Wandsworth,Wandsworth-S2,34
2025-07-18,Wandsworth,Wandsworth-S3,32
2025-07-19,Wandsworth,Wandsworth-S1,25
2025-07-19,Wandsworth,Wandsworth-S2,5
2025-07-19,Wandsworth,Wandsworth-S3,37
2025-07-20,Wandsworth,Wandsworth-S1,28
2025-07-20,Wandsworth,Wandsworth-S2,39
2025-07-20,Wandsworth,Wandsworth-S3,22
2025-07-21,Wandsworth,Wandsworth-S1,24
2025-07-21,Wandsworth,Wandsworth-S2,37
2025-07-21,Wandsworth,Wandsworth-S3,34
2025-07-22,Wandsworth,Wandsworth-S1,1
2025-07-22,Wandsworth,Wandsworth-S2,48
2025-07-22,Wandsworth,Wandsworth-S3,52
2025-07-23,Wandsworth,Wandsworth-S1,5
2025-07-23,Wandsworth,Wandsworth-S2,28
2025-07-23,Wandsworth,Wandsworth-S3,77
2025-07-24,Wandsworth,Wandsworth-S1,26
2025-07-24,Wandsworth,Wandsworth-S2,74
2025-07-24,Wandsworth,Wandsworth-S3,9
2025-07-25,Wandsworth,Wandsworth-S1,32
2025-07-25,Wandsworth,Wandsworth-S2,31
2025-07-25,Wandsworth,Wandsworth-S3,32
2025-07-26,Wandsworth,Wandsworth-S1,9
2025-07-26,Wandsworth,Wandsworth-S2,30
2025-07-26,Wandsworth,Wandsworth-S3,28
2025-07-27,Wandsworth,Wandsworth-S1,38
2025-07-27,Wandsworth,Wandsworth-S2,35
2025-07-27,Wandsworth,Wandsworth-S3,7
2025-07-28,Wandsworth,Wandsworth-S1,15
2025-07-28,Wandsworth,Wandsworth-S2,51
2025-07-28,Wandsworth,Wandsworth-S3,19
2025-07-29,Wandsworth,Wandsworth-S1,27
2025-07-29,Wandsworth,Wandsworth-S2,49
2025-07-29,Wandsworth,Wandsworth-S3,29
2025-07-30,Wandsworth,Wandsworth-S1,62
2025-07-30,Wandsworth,Wandsworth-S2,21
2025-07-30,Wandsworth,Wandsworth-S3,23
2025-07-31,Wandsworth,Wandsworth-S1,34
2025-07-31,Wandsworth,Wandsworth-S2,48
2025-07-31,Wandsworth,Wandsworth-S3,30
2025-08-01,Wandsworth,Wandsworth-S1,19
2025-08-01,Wandsworth,Wandsworth-S2,21
2025-08-01,Wandsworth,Wandsworth-S3,59
2025-08-02,Wandsworth,Wandsworth-S1,30
2025-08-02,Wandsworth,Wandsworth-S2,19
2025-08-02,Wandsworth,Wandsworth-S3,30
2025-08-03,Wandsworth,Wandsworth-S1,42
2025-08-03,Wandsworth,Wandsworth-S2,38
2025-08-03,Wandsworth,Wandsworth-S3,0
2025-08-04,Wandsworth,Wandsworth-S1,19
2025-08-04,Wandsworth,Wandsworth-S2,40
2025-08-04,Wandsworth,Wandsworth-S3,49
2025-08-05,Wandsworth,Wandsworth-S1,26
2025-08-05,Wandsworth,Wandsworth-S2,20
2025-08-05,Wandsworth,Wandsworth-S3,52
2025-08-06,Wandsworth,Wandsworth-S1,22
2025-08-06,Wandsworth,Wandsworth-S2,35
2025-08-06,Wandsworth,Wandsworth-S3,45
2025-08-07,Wandsworth,Wandsworth-S1,42
2025-08-07,Wandsworth,Wandsworth-S2,42
2025-08-07,Wandsworth,Wandsworth-S3,24
2025-08-08,Wandsworth,Wandsworth-S1,37
2025-08-08,Wandsworth,Wandsworth-S2,18
2025-08-08,Wandsworth,Wandsworth-S3,48
2025-08-09,Wandsworth,Wandsworth-S1,10
2025-08-09,Wandsworth,Wandsworth-S2,36
2025-08-09,Wandsworth,Wandsworth-S3,21
2025-08-10,Wandsworth,Wandsworth-S1,20
2025-08-10,Wandsworth,Wandsworth-S2,26
2025-08-10,Wandsworth,Wandsworth-S3,40
2025-08-11,Wandsworth,Wandsworth-S1,46
2025-08-11,Wandsworth,Wandsworth-S2,5
2025-08-11,Wandsworth,Wandsworth-S3,45
2025-08-12,Wandsworth,Wandsworth-S1,53
2025-08-12,Wandsworth,Wandsworth-S2,38
2025-08-12,Wandsworth,Wandsworth-S3,9
2025-08-13,Wandsworth,Wandsworth-S1,42
2025-08-13,Wandsworth,Wandsworth-S2,36
2025-08-13,Wandsworth,Wandsworth-S3,26
2025-08-14,Wandsworth,Wandsworth-S1,53
2025-08-14,Wandsworth,Wandsworth-S2,39
2025-08-14,Wandsworth,Wandsworth-S3,17
2025-08-15,Wandsworth,Wandsworth-S1,4
2025-08-15,Wandsworth,Wandsworth-S2,66
2025-08-15,Wandsworth,Wandsworth-S3,22
2025-08-16,Wandsworth,Wandsworth-S1,15
2025-08-16,Wandsworth,Wandsworth-S2,25
2025-08-16,Wandsworth,Wandsworth-S3,41
2025-08-17,Wandsworth,Wandsworth-S1,41
2025-08-17,Wandsworth,Wandsworth-S2,10
2025-08-17,Wandsworth,Wandsworth-S3,39
2025-08-18,Wandsworth,Wandsworth-S1,29
2025-08-18,Wandsworth,Wandsworth-S2,41
2025-08-18,Wandsworth,Wandsworth-S3,40
2025-08-19,Wandsworth,Wandsworth-S1,22
2025-08-19,Wandsworth,Wandsworth-S2,38
2025-08-19,Wandsworth,Wandsworth-S3,53
2025-08-20,Wandsworth,Wandsworth-S1,37
2025-08-20,Wandsworth,Wandsworth-S2,25
2025-08-20,Wandsworth,Wandsworth-S3,20
2025-08-21,Wandsworth,Wandsworth-S1,7
2025-08-21,Wandsworth,Wandsworth-S2,50
2025-08-21,Wandsworth,Wandsworth-S3,33
2025-08-22,Wandsworth,Wandsworth-S1,28
2025-08-22,Wandsworth,Wandsworth-S2,8
2025-08-22,Wandsworth,Wandsworth-S3,76
2025-08-23,Wandsworth,Wandsworth-S1,29
2025-08-23,Wandsworth,Wandsworth-S2,15
2025-08-23,Wandsworth,Wandsworth-S3,32
2025-08-24,Wandsworth,Wandsworth-S1,20
2025-08-24,Wandsworth,Wandsworth-S2,47
2025-08-24,Wandsworth,Wandsworth-S3,16
2025-08-25,Wandsworth,Wandsworth-S1,40
2025-08-25,Wandsworth,Wandsworth-S2,72
2025-08-25,Wandsworth,Wandsworth-S3,4
2025-08-26,Wandsworth,Wandsworth-S1,33
2025-08-26,Wandsworth,Wandsworth-S2,27
2025-08-26,Wandsworth,Wandsworth-S3,51
2025-08-27,Wandsworth,Wandsworth-S1,51
2025-08-27,Wandsworth,Wandsworth-S2,60
2025-08-27,Wandsworth,Wandsworth-S3,1
2025-08-28,Wandsworth,Wandsworth-S1,27
2025-08-28,Wandsworth,Wandsworth-S2,3
2025-08-28,Wandsworth,Wandsworth-S3,92
2025-08-29,Wandsworth,Wandsworth-S1,19
2025-08-29,Wandsworth,Wandsworth-S2,74
2025-08-29,Wandsworth,Wandsworth-S3,3
2025-08-30,Wandsworth,Wandsworth-S1,35
2025-08-30,Wandsworth,Wandsworth-S2,31
2025-08-30,Wandsworth,Wandsworth-S3,29
2025-08-31,Wandsworth,Wandsworth-S1,34
2025-08-31,Wandsworth,Wandsworth-S2,23
2025-08-31,Wandsworth,Wandsworth-S3,24
2024-09-01,Hammersmith and Fulham,Hammersmith-S1,15
2024-09-01,Hammersmith and Fulham,Hammersmith-S2,32
2024-09-01,Hammersmith and Fulham,Hammersmith-S3,57
2024-09-02,Hammersmith and Fulham,Hammersmith-S1,30
2024-09-02,Hammersmith and Fulham,Hammersmith-S2,79
2024-09-02,Hammersmith and Fulham,Hammersmith-S3,15
2024-09-03,Hammersmith and Fulham,Hammersmith-S1,61
2024-09-03,Hammersmith and Fulham,Hammersmith-S2,44
2024-09-03,Hammersmith and Fulham,Hammersmith-S3,31
2024-09-04,Hammersmith and Fulham,Hammersmith-S1,8
2024-09-04,Hammersmith and Fulham,Hammersmith-S2,30
2024-09-04,Hammersmith and Fulham,Hammersmith-S3,97
2024-09-05,Hammersmith and Fulham,Hammersmith-S1,46
2024-09-05,Hammersmith and Fulham,Hammersmith-S2,50
2024-09-05,Hammersmith and Fulham,Hammersmith-S3,48
2024-09-06,Hammersmith and Fulham,Hammersmith-S1,30
2024-09-06,Hammersmith and Fulham,Hammersmith-S2,28
2024-09-06,Hammersmith and Fulham,Hammersmith-S3,82
2024-09-07,Hammersmith and Fulham,Hammersmith-S1,60
2024-09-07,Hammersmith and Fulham,Hammersmith-S2,8
2024-09-07,Hammersmith and Fulham,Hammersmith-S3,24
2024-09-08,Hammersmith and Fulham,Hammersmith-S1,41
2024-09-08,Hammersmith and Fulham,Hammersmith-S2,24
2024-09-08,Hammersmith and Fulham,Hammersmith-S3,42
2024-09-09,Hammersmith and Fulham,Hammersmith-S1,12
2024-09-09,Hammersmith and Fulham,Hammersmith-S2,82
2024-09-09,Hammersmith and Fulham,Hammersmith-S3,41
2024-09-10,Hammersmith and Fulham,Hammersmith-S1,54
2024-09-10,Hammersmith and Fulham,Hammersmith-S2,23
2024-09-10,Hammersmith and Fulham,Hammersmith-S3,54
2024-09-11,Hammersmith and Fulham,Hammersmith-S1,44
2024-09-11,Hammersmith and Fulham,Hammersmith-S2,26
2024-09-11,Hammersmith and Fulham,Hammersmith-S3,60
2024-09-12,Hammersmith and Fulham,Hammersmith-S1,0
2024-09-12,Hammersmith and Fulham,Hammersmith-S2,55
2024-09-12,Hammersmith and Fulham,Hammersmith-S3,75
2024-09-13,Hammersmith and Fulham,Hammersmith-S1,48
2024-09-13,Hammersmith and Fulham,Hammersmith-S2,32
2024-09-13,Hammersmith and Fulham,Hammersmith-S3,50
2024-09-14,Hammersmith and Fulham,Hammersmith-S1,6
2024-09-14,Hammersmith and Fulham,Hammersmith-S2,32
2024-09-14,Hammersmith and Fulham,Hammersmith-S3,58
2024-09-15,Hammersmith and Fulham,Hammersmith-S1,56
2024-09-15,Hammersmith and Fulham,Hammersmith-S2,38
2024-09-15,Hammersmith and Fulham,Hammersmith-S3,9
2024-09-16,Hammersmith and Fulham,Hammersmith-S1,9
2024-09-16,Hammersmith and Fulham,Hammersmith-S2,70
2024-09-16,Hammersmith and Fulham,Hammersmith-S3,67
2024-09-17,Hammersmith and Fulham,Hammersmith-S1,35
2024-09-17,Hammersmith and Fulham,Hammersmith-S2,105
2024-09-17,Hammersmith and Fulham,Hammersmith-S3,15
2024-09-18,Hammersmith and Fulham,Hammersmith-S1,40
